Cephalophorus niger
Cephalophorus nigrifrons
Cephalophorus ogilbyi
Cephalophorus rubidus
Cephalophorus rufilatus
Cephalophus spadix
Cephalophorus weynsi
Cephalophula zebra
Apodemus chevrieri
Apodemus draco
Apodemus agrarius coreae
Apodemus agrarius manchuricus
Apodemus agrarius ningpoensis
Apodemus agrarius pallidior
Apodemus peninsulae preator
Apodemus peninsulae sowerbyi
mouse/rat NG108-15
mouse/rat hybrid cell lines
Reithrodontomys humulis
Reithrodontomys montanus
Reithrodontomys raviventris
Reithrodontomys zacatecae
Sigmodon alleni
Sigmodon arizonae
Sigmodon hispidus berlandieri
Sigmodon hispidus chiriquensis
Sigmodon hispidus eremicus
Sigmodon hispidus griseus
Sigmodon hispidus spadicipygus
Sigmodon hispidus texianus
Ateles hybridus
Ochotona alpina
Ochotona annectens
Ochotona cansus
Ochotona cansus cansus
Ochotona cansus morosa
Ochotona cansus stevensi
Ochotona curzoniae
Ochotona dauurica
Ochotona dauurica bedfordi
Ochotona dauurica dauurica
Ochotona erythrotis
Ochotona forresti
Ochotona himalayana
Ochotona huangensis
Ochotona hyperborea
Ochotona koslowi
Ochotona ladacensis
Ochotona macrotis
Ochotona nubrica
Ochotona pallasi
Ochotona pallasi helanshanensis
Ochotona pallasi sunidica
Ochotona roylei
Ochotona thibetana
Ochotona thomasi
Rupicapra rupicapra rupicapra
Rupicapra rupicapra tatrica
Rupicapra pyrenaica ornata
Rupicapra pyrenaica parva
Rupicapra pyrenaica pyrenaica
Anomalurus sp. T-1787
Avahi occidentalis
Delomys collinus
Oryzomys sp. Itabuna
Oryzomys sp. Joao Pessoa
Cerradomys scotti
Cerradomys maracajuensis
Cerradomys marinhus
Colobus guereza kikuyuensis
Procavia johnstoni
Microtus mexicanus hualpaiensis
Nyctereutes procyonoides koreensis
Pteropus vampyrus
Nannospalax judaei
Ochotona collaris
Sigmodon alstoni
Sigmodon leucotis
Sigmodon peruanus
Sigmodon toltecus
Sigmodon arizonae major
Sigmodon fulviventer dalquesti
Sigmodon fulviventer fulviventer
Apodemus fulvipectus
Apodemus cf. fulvipectus
Apodemus ponticus
Apodemus uralensis
Oxymycterus nasutus
Oxymycterus josei
Bettongia tropica
Galago matschiei
Octomys mimax
Petaurista elegans
Mus cervicolor cervicolor
Mus cervicolor popaeus
Bos sauveli
Hylomys parvus
Muntiacus muntjak muntjak
Nothrotheriops shastensis
Oligoryzomys longicaudatus
Fukomys cf. bocagei
Microtus bavaricus
Microtus multiplex
Microtus subterraneus
Microtus tatricus
Microtus liechtensteini
Lepus sp.
Carollia brevicauda
Carollia castanea
Carollia subrufa
Rhinophylla alethina
Phyllonycteris aphylla
Hsunycteris thomasi
Rhinophylla fischerae
Rhinophylla pumilio
Myotis horsfieldii
Eptesicus regulus
Myotis macropus
Myotis sp. AM_M15111
Myotis sp. AM_M21963
Arctonyx collaris
Globicephala sp. IIC2000
Urva javanica
Akodon molinae
Akodon varius
Akodon baliolus
Alcelaphus buselaphus buselaphus
Alcelaphus buselaphus neumanni
Alcelaphus buselaphus tora
Tragelaphus strepsiceros chora
Tragelaphus strepsiceros strepsiceros
Aepyceros melampus melampus
Aepyceros melampus petersi
Dama mesopotamica
Cervus elaphus atlanticus
Cervus elaphus corsicanus
Cervus elaphus hispanicus
Rucervus eldii siamensis
Sylvilagus cunicularis
Ammospermophilus insularis
Chaetodipus arenarius
Spalax microphthalmus
Ototylomys phyllotis
Canis lupus baileyi
Microcebus myoxinus
Hystrix brachyura
Cavia tschudii
Cuniculus taczanowskii
Tupaia minor
Pteropus giganteus
Manis pentadactyla
Euphractus sexcinctus
Condylura cristata
Fossa fossana
Microcebus tavaratra
Microcebus berthae
Microcebus sambiranensis
Microcebus griseorufus
Damaliscus pygargus pygargus
Chalinolobus tuberculatus
Tamiasciurus douglasii
Tamiasciurus mearnsi
Cervus elaphus barbarus
Cervus elaphus macneilli
Peromyscus crinitus
Peromyscus merriami
Peromyscus fraterculus
Peromyscus eva
Sorex camtschatica
Sorex portenkoi
Sorex jacksoni
Sorex preblei
Sorex longirostris
Sorex tenellus
Sorex ugyunak
Sorex hydrodromus
Chaetodipus artus
Chaetodipus baileyi
Chaetodipus californicus
Chaetodipus eremicus
Chaetodipus fallax
Chaetodipus goldmani
Chaetodipus nelsoni
Chaetodipus spinatus
Muntiacus muntjak menglasis
Muntiacus muntjak nigripes
Muntiacus muntjak yunnanensis
Muntiacus gongshanensis
Myospalax myospalax
Myospalax psilurus
Rhizomys sinensis
Eospalax fontanierii baileyi
Eospalax fontanierii cansus
Eospalax fontanierii
Eospalax rothschildi
Eospalax rufescens
Petauroides volans
Thomomys mazama melanops
Thomomys mazama nasicus
Thomomys mazama niger
Thomomys mazama pugetensis
Thomomys talpoides douglasii
Thomomys talpoides fuscus
Thomomys talpoides yakimensis
Prionailurus bengalensis chinensis
Dipodomys heermanni arenae
Dipodomys heermanni morroensis
Allochrocebus preussi
Allochrocebus solatus
Anoura geoffroyi
Ametrida centurio
Ardops nichollsi
Ariteus flavescens
Ectophylla alba
Pygoderma bilabiatum
Sphaeronycteris toxophyllum
Vampyressa bidens
Vampyressa pusilla
Vampyrodes caraccioli
Choeroniscus godmani
Choeronycteris mexicana
Hylonycteris underwoodi
Monophyllus redmani
Musonycteris harrisoni
Lonchorhina aurita
Macrophyllum macrophyllum
Micronycteris brachyotis
Glyphonycteris daviesi
Micronycteris hirsuta
Micronycteris megalotis
Micronycteris minuta
Micronycteris nicefori
Micronycteris schmidtorum
Gardnerycteris crenulatum
Phylloderma stenops
Trachops cirrhosus
Vampyrum spectrum
Furipterus horrens
Chrotopterus auritus
Diaemus youngi
Diclidurus albus
Diphylla ecaudata
Lionycteris spurrelli
Erophylla sezekorni
Stenoderma rufum
Mesophylla macconnelli
Peromyscus furvus
Crocidura hildegardeae
Paracrocidura maxima
Crocidura crenata
Crocidura dolichura
Crocidura goliath
Crocidura grandiceps
Crocidura grassei
Crocidura jouvenetae
Crocidura ludia
Crocidura muricauda
Crocidura nimbae
Crocidura obscurior
Crocidura roosevelti
Paracrocidura schoutedeni
Suncus dayi
Suncus infinitesimus
Suncus montanus
Suncus remyi
Inia boliviensis
Inia geoffrensis geoffrensis
Crocidura lamottei
Crocidura malayana
Myosorex geata
Ruwenzorisorex suncoides
Scutisorex somereni
Sylvisorex cf. konganensis
Episoriculus fumidus
Congosorex sp. CNRS_Paimpont
Hylobates sp. TIB-201
Manis sp. OM2001
Rhynchocyon sp. OM2001
Cervus nippon centralis
Peromyscus caniceps
Peromyscus dickeyi
Peromyscus interparietalis
Peromyscus collatus
Tursiops truncatus gephyreus
Myotis bocagii
Myotis levis
Myotis nigricans
Myotis thysanodes
Nycticeinops schlieffeni
Euderma maculatum
Otonycteris hemprichii
Rhogeessa alleni
Scotophilus kuhlii
Rhogeessa parvula
Rhogeessa tumida
Sminthopsis froggatti
Sminthopsis stalkeri
Kerivoula hardwickii
Myzopoda aurita
Chilonatalus micropus
Natalus stramineus
Thyroptera discifera
Budorcas taxicolor tibetana
Crocidura rapax kurodai
Microtus transcaspicus
Myotis ikonnikovi
Myotis alcathoe
Abrothrix xanthorhinus
Abrothrix xanthorhinus xanthorhinus
Abrothrix sp. FMNH129874
Ovis ammon ammon
Abrothrix olivaceus pencanus
Pentalagus furnessi
Lepus brachyurus
Zygodontomys brevicauda
Zygodontomys sp. CRB2035
Zygodontomys sp. CRB2036
Procapra przewalskii
Procapra gutturosa
Hipposideros bicolor
Equus sp. CAV2
Equus sp. CAV1
Equus sp. CAV3
Equus sp. CAV4
Equus sp. CAV5
Stenella longirostris orientalis
Apodemus hermonensis
Myotis daubentonii nathalinae
Lasiurus sp. MVZ_AD522
Eptesicus diminutus
Myotis albescens
Myotis dasycneme
Myotis dominicensis
Myotis hasseltii
Myotis keaysi
Myotis macrotarsus
Myotis montivagus
Myotis muricola
Myotis muricola browni
Myotis oxyotus
Myotis ruber
Myotis schaubi
Myotis volans
Myotis yumanensis
Scotophilus heathii
Capreolus pygargus ochracea
Sus verrucosus
Rhinolophus pusillus
Rhinolophus pumilus
Oryzomys couesi
Zapus hudsonius
Hydromys chrysogaster
Hydromys neobrittanicus
Calomys fecundus
Calomys venustus
Calomys sp.
Eubalaena australis
Myotis welwitschii
Lasiurus sp. (in: bats)
Cercopithecus erythrogaster
Pteropus pumilus
Pteropus speciosus
Thomomys bottae connectens
Thomomys bottae leucodon
Thomomys mazama couchi
Thomomys mazama mazama
Thomomys talpoides fossor
Thomomys talpoides immunis
Thomomys talpoides levis
Thomomys talpoides nebulosus
Thomomys townsendii bachmani
Thomomys townsendii townsendii
Thomomys umbrinus chihuahuae
Thomomys umbrinus goldmani
Thomomys umbrinus intermedius
Thomomys umbrinus pullus
Thomomys umbrinus tolucae
Arctocephalus townsendi
Arctocephalus philippii
Arctocephalus australis
Neophoca cinerea
Otaria byronia
Zapus princeps
Thomasomys baeops
Calomys tener
Peromyscus nudipes
Echinosorex gymnura
Alces alces cameloides
Alces alces pfitzmayeri
Axis porcinus porcinus
Cervus nippon sichuanicus
Alouatta stramineus
Taterillus emini
Hylomyscus kaimosae
Cervidae sp.
Pudu puda
Spalax carmeli
Volemys millicens
Volemys musseri
Cratogeomys zinseri
Echymipera kalubu cockerelli
Echymipera kalubu kalubu
Echymipera kalubu oriomo
Echymipera rufescens australis
Echymipera rufescens rufescens
Microperoryctes longicauda magnus
Microperoryctes longicauda ornatus
Neotoma devia
Neotoma stephensi
Tylomys sp.
Xenomys nelsoni
Piliocolobus badius
Trachypithecus geei
Trachypithecus pileatus
Myotis lucifugus carissima
Auliscomys boliviensis
Cervus hanglu bactrianus
Dendrolagus matschiei
Ailurops ursinus
Glaucomys sabrinus griseifrons
Pteropus lylei
Martes americana caurina
Crocidura lasiura
Crocidura attenuata
Crocidura watasei
Cercopithecus erythrotis
Cercopithecus cephus ngottoensis
Ovibos moschatus wardi
Proechimys quadruplicatus
Proechimys sp.
Aotinae gen. sp.
Dendrolagus bennettianus
Dendrolagus lumholtzi
Macaca maura x tonkeana
Octodon sp.
Eptesicus bottae
Pipistrellus pygmaeus x mediterraneus
Plecotus austriacus austriacus
Plecotus kolombatovici
Calomys hummelincki
Microtus guatemalensis
Microtus oaxacensis
Microtus quasiater
Microtus umbrosus
Rhinolophus monoceros
Loxodonta cyclotis x africana
Simias concolor
Nyctimene cephalotes
Nyctimene certans
Nyctimene vizcaccia
Dobsonia andersoni
Dobsonia inermis
Dobsonia minor
Dobsonia pannietensis
Dobsonia praedatrix
Dobsonia viridis
Pteropus anetianus
Pteropus capistratus ennisae
Pteropus cognatus
Pteropus fundatus
Pteropus neohibernicus
Pteropus niger
Pteropus ocularis
Pteropus ornatus
Pteropus personatus
Pteropus pohlei
Pteropus samoensis
Pteropus vetulus
Pteropus woodfordi
Hipposideros cervinus
Emballonura semicaudata
Chironax melanocephalus
Cervus elaphus wallichi
Ctenomys australis
Ctenomys fulvus
Ctenomys magellanicus
Octodontomys gliroides
Tonatia saurophila
Macaca hecki x tonkeana
Propithecus diadema diadema
Propithecus diadema marshi
Parahyaena brunnea
Petrogale lateralis hacketti
Petrogale lateralis lateralis
Petrogale lateralis pearsoni
Rhinopoma muscatellum
Rhinopoma microphyllum
Potorous platyops
Potorous gilbertii
Rusa unicolor cambojensis
Rusa timorensis macassaricus
Sapajus apella apella
Sapajus xanthosternos
Ochotona brookei
Ochotona rutila
Ochotona gloveri
Lagurus lagurus
Nycteris macrotis
Hipposideros larvatus
Emballonura monticola
Petrogale purpureicollis
Phalanger sericeus
Phalanger vestitus
Spilocuscus maculatus
Trichosurus arnhemensis
Wyulda squamicaudata
Phalanger orientalis breviceps
Chrysospalax trevelyani
Geogale aurita
Potamogale velox
Trinomys setosus elegans
Clyomys laticeps
Hoplomys gymnurus
Kannabateomys amblyonyx
Lonchothrix emiliae
Makalata macrura
Mesomys occultus
Uropsilus sp.
Glossophaga commissarisi
Glossophaga leachii
Glossophaga longirostris
Glossophaga morenoi
Monophyllus plethodon
Glauconycteris beatrix
Eptesicus brasiliensis
Neoromicia brunneus
Murina cyclotis
Rucervus eldii eldii
Rucervus eldii hainanus
Rhinolophus creaghi
Nycteris grandis
Macaca fuscata yakui
Mus musculus homourus
Galea spixii
Kerodon rupestris
Microcavia australis
Myoprocta acouchy
Dolichotis salinicola
Alouatta palliata mexicana
Alouatta palliata coibensis
Alouatta palliata palliata
Alouatta palliata trabeata
Alouatta palliata aequatorialis
Alouatta pigra
Alouatta seniculus seniculus
Alouatta guariba
Alouatta belzebul belzebul
Uropsilus andersoni
Uropsilus gracilis
Uropsilus investigator
Uropsilus soricipes
Scapanus latimanus
Scapanus orarius
Scapanus townsendii
Neurotrichus gibbsii
Dymecodon pilirostris
Desmana moschata
Ateles fusciceps robustus
Alouatta guariba clamitans
Gorilla gorilla uellensis
Aconaemys fuscus
Octodon bridgesii
Pipistrellus maderensis
Blarina carolinensis
Blarina hylophaga
Cryptotis parvus
Crocidura shantungensis
Zaedyus pichiy
Tolypeutes matacus
Tolypeutes tricinctus
Priodontes maximus
Oryzomys sp.
Oecomys sp. LBCE_1924
Phascolarctos cinereus victor
Phascolarctos cinereus adustus
Microtus duodecimcostatus
Microtus lusitanicus
Microtus savii
Notomys alexis
Oecomys sp. LBCE_1941
Hipposideros turpis
Chrysochloris asiatica
Chrysochloris stuhlmanni
Lepilemur microdon
Lepilemur sp. RANO236
Lepilemur sp. RANO234
Lepilemur sp. RANO235
Hapalemur griseus JF2002
Megaladapis edwardsi
Mus fragilicauda
Erinaceus concolor nesiotes
Tatera indica
Taterillus sp. PC2002
Rhombomys opimus
Gerbillurus paeba
Gerbillurus setzeri
Gerbillurus tytonis
Mus musculus x Mus spretus
Hipposideros armiger
Hipposideros terasensis
Rhinolophus perditus
Coelops frithii
Taphozous melanopogon
Emballonura alecto
Phyllostomus elongatus
Tadarida insignis
Miniopterus fuliginosus
Miniopterus fuscus
Barbastella leucomelas
Nyctalus aviator
Nyctalus velutinus
Myotis frater
Myotis sp. KK0005
Myotis macrodactylus
Myotis yanbarensis
Murina florium
Murina leucogaster
Murina puta
Murina ryukyuna
Murina sp. 7386
Murina ussuriensis
Barbastella sp. 7184
Pseudomys australis
Plecotus teneriffae
Lepus castroviejoi
Mesoplodon perrini
Coendou prehensilis
Coendou villosus
Canis lupus hodophilax
Aselliscus stoliczkanus
Hipposideros pratti
Rhinolophus lepidus
Rhinolophus pearsonii
Rhinolophus rex
Neophocaena asiaeorientalis
Phyllotis xanthopygus chilensis
Phyllotis rupestris
Manis sp. CP2002
Hemitragus sp.
Saimiri sciureus sciureus
Otomys anchietae
Otomys denti
Otomys laminatus
Otomys maximus
Otomys occidentalis
Otomys tropicalis
Otomys typus
Myotomys unisulcatus
Thrichomys laurenteus
Thrichomys apereoides apereoides
Thrichomys inermis
Thrichomys pachyurus
Thrichomys sp. CRB 1815
Coendou insidiosus
Coendou spinosus
Coendou vestitus
Lonchophylla handleyi
Lonchophylla mordax
Lonchophylla robusta
Platalina genovensium
Cercartetus concinnus
Cercartetus lepidus
Cercartetus nanus
Cercartetus caudatus macrurus
Acrobates pygmaeus
Cervus elaphus maral
Thrichomys sp.
Meles anakuma
Meles meles meles
Nannospalax golani
Rangifer tarandus granti
Ovis vignei arkal
Ovis ammon collium
Ovis ammon nigrimontana
Lynx pardinus
Gracilinanus agilis
Thylamys elegans
Thylamys macrura
Thylamys pusillus
Sturnira aratathomasi
Sturnira bidens
Sturnira bogotensis
Sturnira erythromos
Sturnira hondurensis
Sturnira ludovici
Sturnira luisi
Sturnira magna
Sturnira mordax
Sturnira nana
Sturnira oporaphilum
Equus quagga chapmani
Ochotona muliensis
Urogale everetti
Cercopithecus ascanius ascanius
Cercopithecus ascanius katangae
Cercopithecus ascanius schmidti
Cercopithecus ascanius whitesidei
Cercopithecus cephus cephodes
Cercopithecus cephus cephus
Cercopithecus mona campbelli
Cercopithecus petaurista petaurista
Cercopithecus pogonias grayi
Sturnira luisi angeli
Sturnira luisi serotinus
Sturnira luisi thomasi
Sturnira luisi vulcanensis
Sturnira luisi zygomaticus
Atherurus africanus
Hystrix indica
Cercopithecus petaurista buettikoferi
Nyctereutes procyonoides procyonoides
Dasyprocta fuliginosa
Rangifer tarandus dawsoni
Oxymycterus amazonicus
Oxymycterus judex
Oxymycterus quaestor
Oxymycterus dasytrichus
Rhinolophus cornutus
Pteropus rufus
Myotis pruinosus
Notamacropus irma
Lissodelphis sp.
Plecotus balensis
Pappogeomys alcorni
Sturnira parvidens
Vampyressa brocki
Rhinolophus macrotis
Ochotona pallasi pricei
Ovis canadensis mexicana
Ovis canadensis weemsi
Saimiri sciureus collinsi
Alouatta macconnelli
Chiropotes albinasus
Mico cf. emiliae
Mico saterei
Mesoplodon traversii
Oecomys rutilus
Oecomys auyantepui
Oecomys paricola
Myotragus balearicus
Tamias speciosus
Galemys pyrenaicus
Uropsilus sp. CCJD_2002
Blarinella sp. CCJD_2002
Inia geoffrensis humboldtiana
Blarina sp. 1307z
Plecturocebus cupreus
Chiropotes satanas x albinasus
Oecomys rex
Blarina sp. 1292z
Blarina sp. 1165z
Microcavia niata
Monodelphis brevicaudata
Monodelphis kunsi
Philander andersoni
Pipistrellus cf. javanicus
Myotis ricketti
Myotis goudoti
Notoryctes caurinus
Eira barbara
Galictis vittata
Melogale moschata
Arvicanthis ansorgei
Genetta johnstoni
Genetta maculata
Genetta servalina
Genetta thierryi
Ichneumia albicauda
Mungotictis decemlineata
Osbornictis piscivora
Poiana richardsonii
Prionodon pardicolor
Viverra megaspila
Ommatophoca rossii
Papio ursinus ursinus
Papio ursinus griseipes
Papio kindae
Rucervus eldii thamin
Papio cynocephalus x Papio anubis
Carollia sowelli
Craseonycteris thonglongyai
Petaurista philippensis grandis
Petaurista albiventer
Petaurista alborufus castaneus
Petaurista alborufus lena
Petaurista leucogenys leucogenys
Petaurista leucogenys nikkonis
Hylomyscus parvus
Mastomys verheyeni
Praomys degraaffi
Praomys hartwigi
Praomys jacksoni
Praomys misonnei
Praomys petteri
Praomys tullbergi
Heimyscus fumosus
Zelotomys hildegardeae
Cheracebus lugens
Atilax paludinosus
Crossarchus alexandri
Galerella sanguinea
Helogale hirtula
Helogale parvula
Herpestes naso
Liberiictis kuhni
Mungos mungo
Rhynchogale melleri
Mus shortridgei
Diclidurus scutatus
Aconaemys porteri
Aconaemys sagei
Pusa hispida hispida
Artibeus jamaicensis yucatanicus
Artibeus jamaicensis triomylus
Papio anubis anubis
Scolomys melanops
Scolomys ucayalensis
Bison sp. BBS-2002
Myospalax aspalax
Manis sp. KPK-2002.1
Manis sp. KPK-2002.2
Baiomys musculus
Elephantulus sp. VB001
Crocidura denti
Crocidura douceti
Crocidura flavescens
Crocidura fuscomurina
Crocidura hirta
Crocidura littoralis
Crocidura lusitania
Crocidura maurisca
Crocidura nigeriae
Crocidura olivieri
Crocidura poensis
Crocidura turba
Crocidura viaria
Crocidura sp. SSQ-2002-1
Crocidura sp. SSQ-2202-2
Crocidura foxi
Crocidura cf. batesi
Crocidura cf. buettikoferi
Crocidura cf. denti
Crocidura cf. goliath
Crocidura cf. ludia
Crocidura cf. muricauda
Crocidura cf. nigeriae
Crocidura cf. poensis
Crocidura batesi
Crocidura bottegi
Crocidura buettikoferi
Perognathus longimembris bangsi
Perognathus longimembris brevinasus
Perognathus longimembris internationalis
Perognathus longimembris longimembris
Perognathus longimembris pacificus
Apodemus latronum
Apodemus wardi
Galidictis fasciata
Hippidion saldiasi
Lepus brachyurus angustidens
Lepus brachyurus brachyurus
Hemiechinus auritus
Callithrix sp. DB-2003
Conepatus leuconotus leuconotus
Conepatus leuconotus figginsi
Calomyscus baluchi
Handleyomys intectus
Handleyomys fuscatus
Holochilus chacarius
Juliomys pictipes
Lundomys molitor
Melanomys caliginosus
Neacomys minutus
Neacomys musseri
Nesoryzomys swarthi
Nesoryzomys narboroughi
Oecomys concolor
Oecomys mamorae
Oligoryzomys flavescens
Oligoryzomys fulvescens
Oligoryzomys stramineus
Pseudoryzomys simplex
Rheomys raptor
Sigmodontomys alfari
Tylomys nudicaudus
Zygodontomys cherriei
Amphinectomys savamis
Oecomys catherinae
Salanoia concolor
Eupleres goudotii
Genetta tigrina
Oligoryzomys fornesi
Mustela nivalis heptneri
Miniopterus minor
Miniopterus inflatus
Miniopterus tristis
Miniopterus propitristis
Miniopterus sp. BBRA-2002
Pseudomys chapmani
Ochotona macrotis macrotis
Ochotona huangensis xunhuaensis
Ochotona nubrica lhasaensis
Ochotona nubrica lama
Ochotona brookei calloceps
Ochotona iliensis
Plecotus sardus
Uroderma magnirostrum
Rhagomys rufescens
Graphiurus lorraineus
Myomimus roachi
Eliomys melanurus
Dryomys laniger
Graphiurus ocularis
Graphiurus platyops
Graphiurus microtis
Tamiasciurus sp. 5813
Glaucomys sp. 4660
Pseudomys nanus
Pseudomys hermannsburgensis
Pseudomys desertor
Indopacetus pacificus
Equus kiang kiang
Equus hemionus onager
Trachypithecus auratus
Aotus sp. NIM-2003
Coelodonta antiquitatis
Potorous tridactylus apicalis
Potorous tridactylus tridactylus
Caloprymnus campestris
Bettongia gaimardi
Dendrolagus spadix
Cervus nippon yesoensis
Rhinopithecus brelichi
Dendrolagus sp. ME-2003
Phocoena phocoena vomerina
Phocoena phocoena x Phocoenoides dalli
Scaptonyx fusicaudus
Dendrolagus goodfellowi buergersi
Dendrolagus dorianus notatus
Dendrolagus dorianus stellarum
Dendrolagus inustus finschi
Alces alces shirasi
Lagidium wolffsohni
Marmosa andersoni
Myotis chinensis
Myotis davidii
Myotis formosus
Marmosa mexicana
Monodelphis theresa
Marmosops incanus
Philander frenatus
Tlacuatzin canescens
Marmosa paraguayana
Dremomys rufigenis
Exilisciurus concinnus
Exilisciurus exilis
Glyphotes simus
Hyosciurus heinrichi
Lariscus insignis
Nannosciurus melanotis
Prosciurillus murinus
Rhinosciurus laticaudatus
Rubrisciurus rubriventer
Sundasciurus brookei
Tamiops swinhoei
Funambulus palmarum
Funisciurus pyrropus
Paraxerus alexandri
Epixerus wilsoni
Heliosciurus ruwenzorii
Myosciurus pumilio
Protoxerus stangeri
Aeretes melanopterus
Aeromys tephromelas
Eupetaurus cinereus
Eoglaucomys fimbriatus
Iomys horsfieldi
Petaurillus kinlochii
Pteromyscus pulverulentus
Trogopterus xanthipes
Ratufa affinis
Ratufa bicolor
Rheithrosciurus macrotis
Syntheosciurus brochus
Sciurotamias davidianus
Atlantoxerus getulus
Xerus rutilus
Microsciurus alfari
Syntheosciurus granatensis
Hadrosciurus ignitus
Echinosciurus variegatoides
Bradypus torquatus
Megaloceros giganteus
Cervus elaphus montanus
Pipanacoctomys aureus
Sciurillus pusillus kuhlii
Sciurus ignitus argentinius
Manis sp. JG-2003
Chimarrogale himalayica
Rangifer tarandus fennicus
Rangifer tarandus pearyi
Rangifer tarandus platyrhyncus
Canis lupus lycaon
Ochotona pusilla
Microgale longicaudata
Microgale principula
Microgale pusilla
Mus gratus
Megadontomys thomasi
Neotomodon alstoni
Peromyscus zarhynchus
Deltamys kempi
Juliomys rimofrons
Akodon reigi
Akodon paranaensis
Deltamys kempi langutthi
Ovis ammon karelini
Ovis ammon polii
Akodon affinis
Akodon spegazzinii
Macaca pagensis
Oryctolagus cuniculus algirus
Plecturocebus donacophilus
Peromyscus maniculatus bairdii
Meles meles arcalus
Meles canescens
Tamias amoenus x Tamias ruficaudus
Capra aegagrus blythi
Bison sp. CRS-DY-42
Plecotus cf. kolombatovici
Plecotus wardi
Aotus sp. (in: primates)
Plecotus sp.
Planigale sp. HHAM-2003
Sminthopsis sp. HHAM-2003
Allactaga major
Plecotus sp. JJJ-2003
Myotis tricolor
Myotis vivesi
Orientallactaga sibirica
Batomys granti
Dendromus mesomelas
Dremomys pernyi
Funisciurus carruthersi
Heliosciurus undulatus
Paraxerus ochraceus
Paraxerus vexillarius
Ratufa sp. LSUMZ M3476
Sundasciurus philippinensis
Xerus inauris
Notiosorex cockrumi
Genetta angolensis
Genetta victoriae
Genetta cristata
Genetta pardina
Genetta poensis
Genetta bourloni
Genetta sp. schoutedeni
Panthera leo persica x Panthera leo leo
Caprolagus hispidus
Pronolagus saundersiae
Nesolagus timminsi
Panthera leo x Panthera tigris
Microcebus simmonsi
Microcebus mittermeieri
Microcebus jollyae
Lepilemur mitsinjoensis
Lepilemur seali
Lagidium peruanum
Lagidium viscacia boxi
Lagidium viscacia perlutea
Petrosaltator rozeti
Rhynchocyon sp. CJD-2003
Lonchophylla chocoana
Archboldomys luzonensis
Chrotomys gonzalesi
Rhynchomys isarogensis
Apomys datae
Apomys gracilirostris
Apomys hylocoetes
Apomys insignis
Apomys microdon
Apomys musculus
Apomys sp. F
Apomys sp. AC
Apomys sp. B
Petaurista xanthotis
Rattus rattus diardii
Sorex thompsoni
Hodomys alleni
Tamias dorsalis utahensis
Tamias amoenus affinis
Tamias amoenus luteiventris
Tamias cinereicollis cinereus
Tamias minimus operarius
Tamias sonomae alleni
Tamias striatus fisheri
Tamias townsendii cooperi
Akodon dolores
Bolomys temchuki
Thalpomys cerradensis
Akodon iniscatus
Brucepattersonius soricinus
Bibimys chacoensis
Bibimys labiosus
Brucepattersonius igniventris
Abrothrix jelskii
Euneomys chinchilloides
Scapteromys aquaticus
Tylomys sp. USNM 464887
Oligoryzomys longicaudatus pampanus
Oligoryzomys magellanicus
Tupaia sp. FKN-2003
Tadarida brasiliensis brasiliensis
Tadarida brasiliensis cynocephala
Tadarida brasiliensis intermedia
Tadarida brasiliensis mexicana
Mops pumilus
Canis indica
Canis himalayensis
Sylvilagus sp. PPW-2003
Plecotus macrobullaris
Dryomys sp. SJS-2003
Petromyscus monticularis
Parotomys sp. H656
Praomys taitae
Reithrodontomys microdon
Reithrodontomys gracilis
Reithrodontomys bakeri
Sturnira sp. CAI-2003A
Sturnira sp. CAI-2003B
Mustela strigidorsa
Macaca siberu
Urocyon littoralis
Myotis sp. CRB1612
Saccopteryx sp. CRB2490
Wiedomys sp. CRB 1878
Molossus sp. CRB2031
Calomys sp. CRB 1590
Oryzomys sp. CRB 968
Thalpomys lasiotis
Peromyscus gratus gentilis
Peromyscus melanophrys
Peromyscus schmidlyi
Tupaia longipes
Tupaia chinensis
Tupaia salatana
Dendrogale melanura
Pipistrellus pygmaeus
Pipistrellus sp. Be_2152
Pipistrellus sp. Be_2129
Pipistrellus sp. Be_2145
Canis lupus chanco
Canis lupus pallipes
unclassified Saccostomus
Saccostomus sp. 50064
Saccostomus sp. 50137
Saccostomus sp. ZM3
Saccostomus sp. ZM15
Saccostomus sp. ZM35
Saccostomus sp. ZM9
Saccostomus sp. 13777
Saccostomus sp. 50709
Saccostomus sp. 50664
Saccostomus sp. 13822
Saccostomus sp. 13823
Saccostomus sp. 13830
Saccostomus sp. 41392
Saccostomus sp. 41414
Saccostomus sp. 41623
Saccostomus sp. 42036
Saccostomus sp. 41386
Saccostomus sp. 404411
Saccostomus sp. TZ502
Blastocerus dichotomus
Monachus monachus
Pusa hispida botnica
Pusa hispida ladogensis
Pusa hispida saimensis
Dendromus nyikae
Grammomys macmillani
Hylomyscus denniae
Lophiomys imhausi
Niviventer confucianus
Phloeomys cumingi
Choeroniscus minor
Lonchorhina orinocensis
Micronycteris homezi
Micronycteris microtis
Platyrrhinus brachycephalus
Balantiopteryx plicata
Cormura brevirostris
Peropteryx kappleri
Peropteryx macrotis
Rhynchonycteris naso
Saccopteryx leptura
Taphozous nudiventris
Hipposideros abae
Doryrhina cyclops
Rhinolophus alcyone
Nycteris arge
Antrozous dubiaquercus
Scotophilus leucogaster
Orthogeomys grandis
Elephas antiquus
Elephas antiquus falconeri
Arborimus longicaudus
Arborimus albipes
Arborimus pomo
Akodon albiventer
